"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","entrez_id"
"6646",1437.98448833483,0.0744266989646392,0.115553284119701,0.644089863231762,0.519517163224397,0.999955625236915,"SOAT1","6646"
"163590",1177.88186718539,-0.00603142968833126,0.122079957557943,-0.0494055683584961,0.96059609067472,0.999955625236915,"TOR1AIP2","163590"
"26092",1160.92633224816,-0.0218723700660876,0.135549841545744,-0.161360351415138,0.871809592393125,0.999955625236915,"TOR1AIP1","26092"
"9857",1284.96420483998,0.139659270742112,0.172269633698931,0.810701617826557,0.417537044057248,0.999955625236915,"CEP350","9857"
"5768",6935.45247231557,0.157833161287917,0.13275773688712,1.18888107758358,0.234486467256286,0.999955625236915,"QSOX1","5768"
"200058",239.637667199662,-0.0289752541931389,0.14859843586379,-0.194990304068198,0.845400538167028,0.999955625236915,NA,"200058"
"100527964",26.9277133205047,-0.0530389688200859,0.412333783226032,-0.128631150242208,0.897649516732984,0.999955625236915,"LHX4-AS1","100527964"
"84320",920.789777565034,0.207585581392195,0.129360403047077,1.60470728679355,0.108558237570821,0.999955625236915,"ACBD6","84320"
"9213",744.692901373673,0.0943252775567521,0.168525646884477,0.559708740482755,0.57567811956135,0.999955625236915,"XPR1","9213"
"10228",1043.88784707738,0.0744288886961248,0.112510704333738,0.661527177675003,0.508274291387188,0.999955625236915,"STX6","10228"
"3140",157.001252823821,0.0746592922768806,0.166693709169576,0.447883082383932,0.654237578461472,0.999955625236915,"MR1","3140"
"51278",1524.45398439885,0.164810560656369,0.155171482343382,1.06211887756318,0.288181721169546,0.999955625236915,"IER5","51278"
"2752",2616.32894790077,-0.0544464817375593,0.108336745416873,-0.502567079415691,0.615268679669616,0.999955625236915,"GLUL","2752"
"6041",75.93113304767,-0.0630558655762334,0.221041951725275,-0.285266507484531,0.775439970392487,0.999955625236915,"RNASEL","6041"
"6004",15.0495468026519,-0.328049986085676,0.451844721423055,-0.726023721274213,0.467824228650157,0.999955625236915,"RGS16","6004"
"80896",14.2168457714438,0.494864888259086,0.447788437488205,1.10513101015951,0.269102825338027,0.999955625236915,"NPL","80896"
"1660",4633.04715006811,0.147468603744157,0.113752334134966,1.29640068369223,0.194837476662507,0.999955625236915,"DHX9","1660"
"3915",5004.08763771537,0.309400466385697,0.152049529161882,2.03486632343523,0.0418643253511198,0.770575943865713,"LAMC1","3915"
"3918",3746.3608824224,0.44701935120967,0.146623389224429,3.04875882063701,0.00229788877897527,0.152877188765943,"LAMC2","3918"
"23057",488.649777273602,-0.0577202145067628,0.169667699949733,-0.340195656119953,0.733709189229446,0.999955625236915,"NMNAT2","23057"
"284649",11.6149602097393,0.412314946014033,0.513739965353678,0.80257518164891,0.422220317903075,0.999955625236915,"SMG7-AS1","284649"
"9887",1622.89896712595,0.0716053507544041,0.137983190330355,0.518942565271676,0.603800793794863,0.999955625236915,"SMG7","9887"
"4688",260.108953638708,0.372678866591825,0.18826387185245,1.97955594413733,0.0477534475303417,0.793731895950159,"NCF2","4688"
"10092",5493.97730985333,-0.0509780672317333,0.144659481042565,-0.352400457020396,0.724537959288363,0.999955625236915,"ARPC5","10092"
"23179",119.585392847376,0.0358065605571107,0.188171865252637,0.190286473001888,0.849084652977233,0.999955625236915,"RGL1","23179"
"23127",118.067946942153,-0.259090084115408,0.214929675257056,-1.20546445624847,0.228024051506692,0.999955625236915,"COLGALT2","23127"
"116461",1252.64641357179,0.0655030940288499,0.128910358206356,0.508129020353777,0.611362864550773,0.999955625236915,"TSEN15","116461"
"81563",897.173243288352,0.0952930169010179,0.111864341776132,0.851862312762026,0.394290516301932,0.999955625236915,"C1orf21","81563"
"80267",889.600612366153,0.0289770538023758,0.150849101973701,0.192092981815879,0.84766937224175,0.999955625236915,"EDEM3","80267"
"116496",1096.05669514295,-0.0908144840921564,0.161635150807663,-0.561848605568605,0.57421917256584,0.999955625236915,"NIBAN1","116496"
"6045",789.895482423728,-0.0430984732941438,0.162284969317614,-0.265572797501623,0.790568237916853,0.999955625236915,"RNF2","6045"
"81627",373.783866390187,0.00254485926569286,0.149011069431099,0.0170783236131969,0.986374131642067,0.999955625236915,"TRMT1L","81627"
"54823",198.586032257923,0.166866074567508,0.153121816874274,1.08976028350368,0.275818753344035,0.999955625236915,"SWT1","54823"
"10625",3125.98969539801,0.254122826995619,0.125920577023024,2.0181199372137,0.0435787717543864,0.776682082931782,"IVNS1ABP","10625"
"83872",225.590847688165,0.239232531129492,0.179206022237599,1.33495810097446,0.181890060031906,0.999955625236915,"HMCN1","83872"
"10216",9.59727578064546,0.038005498398902,0.554415982926693,0.0685505100308901,0.945347413414072,0.999955625236915,"PRG4","10216"
"7175",3648.74027104124,0.0944239004405773,0.170290478680629,0.554487257139399,0.579245424175932,0.999955625236915,"TPR","7175"
"54953",536.983757997624,-0.141436231314832,0.148322816585614,-0.953570290604566,0.340301200221474,0.999955625236915,"ODR4","54953"
"10896",11.3262531836089,0.932112783359806,0.537046942196459,1.73562627420906,0.0826299371168668,0.955867793414078,NA,"10896"
"5743",137.705085922126,-0.253330802597704,0.18903654207484,-1.34011551320807,0.180207793323492,0.999955625236915,"PTGS2","5743"
"5321",14.9641730986635,-0.817266063021566,0.484931827473986,-1.68532155803984,0.0919265486249495,0.98710538845211,"PLA2G4A","5321"
"100616345",111.062129124443,0.0124941270536545,0.263671796623134,0.047385147799908,0.962206266062203,0.999955625236915,"MIR4426","100616345"
"5997",193.038716156613,0.122125383095607,0.195474355378858,0.624764219628246,0.532125817328878,0.999955625236915,"RGS2","5997"
"51377",803.941443316731,-0.0427533415942542,0.120426665873403,-0.355015571378503,0.722577925824394,0.999955625236915,"UCHL5","51377"
"6738",642.770344918512,0.0114435350115491,0.138171546036791,0.0828212127589712,0.933993701730396,0.999955625236915,"RO60","6738"
"51022",277.265919565133,0.318124986417828,0.195360340068435,1.62840106802838,0.10343987132144,0.999955625236915,"GLRX2","51022"
"79577",1056.36386598998,0.0455899149506347,0.130727568997643,0.348739866427538,0.727284611897101,0.999955625236915,"CDC73","79577"
"3075",252.066854351921,0.157575260091577,0.188756984712371,0.834804923016184,0.403827553555297,0.999955625236915,"CFH","3075"
"259266",1923.83526206759,0.0833590296693064,0.168828622436652,0.493749391934916,0.621483178251636,0.999955625236915,"ASPM","259266"
"360023",612.763891439358,-0.250464314390681,0.133349335913215,-1.87825693075581,0.0603460253709394,0.884847366075545,"ZBTB41","360023"
"163486",317.392537156096,0.0791116478639102,0.153494449706773,0.515403964215256,0.606270762892594,0.999955625236915,"DENND1B","163486"
"388722",124.461174913487,-0.0959295014890777,0.223109649590348,-0.429965721631556,0.667220576392282,0.999955625236915,"C1orf53","388722"
"56956",47.5278837924407,-0.386037750577744,0.311410732880215,-1.23964176509688,0.21510792555799,0.999955625236915,"LHX9","56956"
"140609",1881.75363575815,-0.237430670514827,0.142391867653977,-1.66744544071718,0.0954258646421516,0.99264715459235,"NEK7","140609"
"23528",639.971794155563,0.0103861994094004,0.121354914948178,0.0855853214831525,0.931796067400729,0.999955625236915,"ZNF281","23528"
"9928",1058.67053126436,0.108033792931064,0.137361408539705,0.786493048372001,0.431578690105369,0.999955625236915,"KIF14","9928"
"83479",331.71812842634,-0.189962827207676,0.170726921868916,-1.11267060360597,0.265849925187096,0.999955625236915,"DDX59","83479"
"23271",1118.43388369473,0.022968443937891,0.136530974912208,0.168228813664153,0.866403273940456,0.999955625236915,"CAMSAP2","23271"
"55765",19.4425799451224,-2.3874595814677,0.470085083714217,-5.07878182945947,3.79862618268202e-07,0.000174535002387418,"INAVA","55765"
"252839",763.881959797093,0.00617798595833512,0.18016986981259,0.0342897842173131,0.972646071094251,0.999955625236915,"TMEM9","252839"
"23612",114.476314781423,-0.411686436422658,0.257541907547003,-1.5985221214824,0.109926826246652,0.999955625236915,"PHLDA3","23612"
"1465",2893.43057995701,-0.0341035457776018,0.133298344842821,-0.255843730226471,0.798071505496384,0.999955625236915,"CSRP1","1465"
"89796",1591.55937187535,-0.0782233359836238,0.146005106850292,-0.53575753390483,0.592126134915835,0.999955625236915,"NAV1","89796"
"55705",2157.4924484432,0.0663723214204914,0.120686237853226,0.549957663782765,0.58234841180585,0.999955625236915,"IPO9","55705"
"149345",298.789169886155,-0.0333380099437628,0.244047665772647,-0.136604502395939,0.891343417470765,0.999955625236915,"SHISA4","149345"
"25802",7.89642848313464,-0.620982405024947,0.760952676436115,-0.816059164064299,0.414466298172672,0.999955625236915,"LMOD1","25802"
"10440",1293.78990496614,0.0240680266743644,0.185126701888203,0.130008401969474,0.896559779301248,0.999955625236915,"TIMM17A","10440"
"6051",1191.51522438614,0.00215289196511538,0.114576073578776,0.0187900658302379,0.985008578744398,0.999955625236915,"RNPEP","6051"
"127829",554.898207411458,0.0953179315002157,0.15213117320958,0.626550952636796,0.53095362746698,0.999955625236915,"ARL8A","127829"
"59352",205.736164267786,0.468585543469096,0.434176912659576,1.07925025446136,0.280476182287666,0.999955625236915,"LGR6","59352"
"29089",782.319516969734,0.184165116278693,0.127549703163543,1.4438694227501,0.148775709236594,0.999955625236915,"UBE2T","29089"
"4660",145.396485593933,0.135348434001487,0.235559532944388,0.574582706586706,0.565573550520552,0.999955625236915,"PPP1R12B","4660"
"10765",1258.12216064135,-0.00192128964307824,0.14157058392064,-0.0135712489831592,0.989172042346585,0.999955625236915,"KDM5B","10765"
"100506696",21.1251992118942,-0.320530092659344,0.382613482770152,-0.837738624208119,0.402177515863501,0.999955625236915,"PCAT6","100506696"
"5877",434.995885487347,0.199667853401474,0.144661349224659,1.38024326796089,0.167511756030317,0.999955625236915,"RABIF","5877"
"59349",722.90757954511,0.0887211382744029,0.114297469813466,0.776230116197638,0.437613127116144,0.999955625236915,"KLHL12","59349"
"51094",1699.83554320235,0.243819773975919,0.103549572132157,2.3546188454042,0.0185417135080976,0.541985713140277,"ADIPOR1","51094"
"51706",478.973305352627,0.0319648596699522,0.166086433055632,0.192459185749659,0.847382535281921,0.999955625236915,"CYB5R1","51706"
"92703",871.901323814865,0.0394448028221027,0.113230079752017,0.348359754832726,0.727570022837248,0.999955625236915,"TMEM183A","92703"
"8497",317.354714402713,-0.07067279842779,0.208757505012604,-0.338540156549212,0.734956171036349,0.999955625236915,"PPFIA4","8497"
"134",9.14857186142458,-1.81570680545468,0.65301778652176,-2.78048598817787,0.00542776019876388,0.261844827811041,"ADORA1","134"
"493",1549.08093889318,0.21390910423056,0.150062219742066,1.42546941260923,0.154021555746119,0.999955625236915,"ATP2B4","493"
"9877",3188.58082028667,0.0105528723355029,0.132589496400812,0.0795905605041445,0.936562903025934,0.999955625236915,"ZC3H11A","9877"
"100381270",309.860325989448,-0.0814541947191131,0.258540163074819,-0.315054317868366,0.752720412538262,0.999955625236915,"ZBED6","100381270"
"6635",629.760102379825,0.25338002638554,0.20152284815528,1.25732654488042,0.208635415700147,0.999955625236915,"SNRPE","6635"
"9580",611.633662478286,-0.0388034717130537,0.125214040046729,-0.309897130534024,0.756639184967281,0.999955625236915,"SOX13","9580"
"55224",683.51393186265,-0.063177418964524,0.125835792895035,-0.502062390286863,0.61562363474961,0.999955625236915,"ETNK2","55224"
"3814",2669.32845737109,0.304897139966576,0.169587520120028,1.79787486573765,0.072196839962373,0.901877772274232,"KISS1","3814"
"22874",253.941806446132,-0.109283183892309,0.159009341438391,-0.687275243729321,0.491909296253083,0.999955625236915,"PLEKHA6","22874"
"84919",1303.43459161494,-0.186728065984814,0.141125461068393,-1.32313520587416,0.185790418725433,0.999955625236915,"PPP1R15B","84919"
"5287",55.654660676136,0.0078631997043949,0.29890424228439,0.026306751768727,0.979012669643607,0.999955625236915,"PIK3C2B","5287"
"4194",700.185653765267,-0.26241861183248,0.169675419972471,-1.54659179199354,0.121961710214109,0.999955625236915,"MDM4","4194"
"388730",40.3465553691177,-0.43137884392536,0.318739006878882,-1.35339206879464,0.175930409874645,0.999955625236915,"TMEM81","388730"
"5929",462.571694338363,-0.0236200113502938,0.138073958447413,-0.171067822027351,0.864170437176238,0.999955625236915,"RBBP5","5929"
"25778",484.375817870964,0.0222932025717199,0.138581837000199,0.160866698366019,0.872198391507302,0.999955625236915,"DSTYK","25778"
"9911",143.935062658174,0.0274130289033794,0.186516661603755,0.146973619770318,0.883152842545739,0.999955625236915,"TMCC2","9911"
"81788",39.0901143857042,0.555071103637803,0.330873647361391,1.67759236211259,0.0934267048893542,0.990567669420915,"NUAK2","81788"
"2005",1142.40677325243,-0.144210849895968,0.123991854212426,-1.16306712898173,0.244802267474983,0.999955625236915,"ELK4","2005"
"85414",259.882549196186,-0.117577144249116,0.193894259577717,-0.606398273498081,0.544250314665418,0.999955625236915,"SLC45A3","85414"
"64710",11236.6250235286,-0.0801688968832882,0.118942181042783,-0.674015695529007,0.50030133509608,0.999955625236915,"NUCKS1","64710"
"8934",555.350101074231,-0.0974224088889522,0.123748025320717,-0.787264351382282,0.431127133426508,0.999955625236915,"RAB29","8934"
"254428",912.105668587173,0.0483864407757698,0.137168011664992,0.352753095918201,0.724273550054255,0.999955625236915,"SLC41A1","254428"
"103021295",54.8614455215036,-0.178292179511505,0.264671631686969,-0.673635396340374,0.500543143693226,0.999955625236915,"LOC103021295","103021295"
"729533",201.611029744274,0.0118733235005149,0.15684611246522,0.0757004640656794,0.939657406783703,0.999955625236915,"FAM72A","729533"
"23380",840.206012942094,0.0746742022158437,0.134767900498322,0.554094869325159,0.579513921252076,0.999955625236915,"SRGAP2","23380"
"9641",384.498373323174,0.0494312688673769,0.154333050250264,0.320289586625937,0.748748816385133,0.999955625236915,"IKBKE","9641"
"83593",95.4415630702571,-0.657408415770105,0.236544568705816,-2.77921585503705,0.0054490302605838,0.261844827811041,"RASSF5","83593"
"1939",1145.18538732194,-0.00162046158423947,0.110306665514108,-0.0146905137299451,0.98827908749015,0.999955625236915,"EIF2D","1939"
"8444",155.749490915234,0.310349394589787,0.164894646274161,1.88210716116148,0.0598214672565138,0.883974907610575,"DYRK3","8444"
"9261",2923.02572765445,0.173928739861047,0.120633033124887,1.44180027108317,0.149358726397897,0.999955625236915,"MAPKAPK2","9261"
"5208",160.898956336811,0.0416769222834646,0.173232680256242,0.24058348702922,0.809877949766163,0.999955625236915,"PFKFB2","5208"
"55432",494.497367445301,-0.0492394356457416,0.156591490349026,-0.314445156221402,0.753182964359957,0.999955625236915,"YOD1","55432"
"725",59.7783105865378,0.0192287723228212,0.306266006091543,0.0627845465718246,0.949938071638539,0.999955625236915,"C4BPB","725"
"1604",1241.89758452721,-0.0281584791890559,0.152493643945603,-0.184653461354103,0.853500850801327,0.999955625236915,"CD55","1604"
"4179",3435.17413467647,-0.024622318234941,0.100246151168964,-0.245618589320604,0.805977497788663,0.999955625236915,"CD46","4179"
"407026",7.86167944153122,-0.431537376187529,0.734283075927552,-0.587698927477537,0.556734395593103,0.999955625236915,"MIR29C","407026"
"5362",1383.52894080949,0.36933651021405,0.113645036430611,3.24991325458863,0.00115440215562395,0.0981108375383753,"PLXNA2","5362"
"57172",40.8588796438155,-0.444447473829519,0.287843091833046,-1.54406163093644,0.122573402853808,0.999955625236915,"CAMK1G","57172"
"3914",12223.4735603587,0.158530359695003,0.115331852115315,1.37455834435482,0.16926841036625,0.999955625236915,"LAMB3","3914"
"50486",4500.73089310594,-0.0805735151017924,0.153955121866185,-0.523357158405066,0.60072573155728,0.999955625236915,"G0S2","50486"
"80342",17.5718485201879,0.0109424087598453,0.426315932938775,0.0256673699348149,0.979522650297646,0.999955625236915,"TRAF3IP3","80342"
"148304",72.930966656637,0.143808691829778,0.243343389211226,0.590970201803798,0.554540386836491,0.999955625236915,"C1orf74","148304"
"27042",1002.1468327258,0.0240785922089931,0.142453821831407,0.16902735145632,0.865775127577143,0.999955625236915,"UTP25","27042"
"574036",370.279196553713,0.0468720965010484,0.179797514460534,0.260693795693916,0.794328650983891,0.999955625236915,"SERTAD4-AS1","574036"
"56256",346.501555501806,-0.0579969637408738,0.162294324595012,-0.357356696764345,0.720824790296749,0.999955625236915,"SERTAD4","56256"
"55733",187.826752431764,-0.238235149338653,0.205915807181721,-1.15695415810604,0.247291090021224,0.999955625236915,"HHAT","55733"
"3756",11.5675891729283,0.252895956580686,0.565055947064958,0.447559145062167,0.654471393785862,0.999955625236915,"KCNH1","3756"
"55758",665.113007509435,-0.0700260182961721,0.134274545572851,-0.521513723970707,0.602008947678717,0.999955625236915,"RCOR3","55758"
"7188",582.97209769553,-0.181049070178497,0.149298131677959,-1.21266802299325,0.225256770244015,0.999955625236915,"TRAF5","7188"
"84791",96.6743522892104,0.17736830305198,0.200268240881604,0.885653672650164,0.375804179682618,0.999955625236915,"LINC00467","84791"
"7779",336.12060569942,-0.362800701457765,0.141795183767471,-2.5586249957031,0.0105087033629441,0.392156003922252,"SLC30A1","7779"
"4751",771.115689909944,0.0629407446771295,0.119021271522316,0.528819293157427,0.596930812691917,0.999955625236915,"NEK2","4751"
"9926",889.355659541397,-0.0400653449123996,0.120480591887889,-0.332546049820884,0.73947697346433,0.999955625236915,"LPGAT1","9926"
"25896",766.978389658303,-0.105946992632768,0.119539187726335,-0.886295068988724,0.375458545503647,0.999955625236915,"INTS7","25896"
"51514",896.404968503208,0.120506177800554,0.13934874890868,0.864781196417672,0.387158893649592,0.999955625236915,"DTL","51514"
"100131205",134.84327486426,0.228836447254398,0.250614049502091,0.913103027180798,0.361188358391268,0.999955625236915,"RPL21P28","100131205"
"5525",473.462025839542,0.19453063542474,0.135094749899962,1.43995703436877,0.149879555278102,0.999955625236915,"PPP2R5A","5525"
"55248",265.027695598613,0.179585862027044,0.146329483030602,1.22727052886183,0.219720928575288,0.999955625236915,"PACC1","55248"
"29937",1032.25050385749,0.0758871724799909,0.138119514448434,0.549431213851556,0.582709558012495,0.999955625236915,"NENF","29937"
"467",158.135905972444,0.274621041868584,0.25627350177543,1.07159359030897,0.283902613558759,0.999955625236915,"ATF3","467"
"55509",145.012966388538,0.131583898718127,0.18768773145009,0.701078848902374,0.483253809292106,0.999955625236915,"BATF3","55509"
"25936",533.070398045687,-0.0740142681674757,0.139462626549586,-0.530710413238632,0.59561946887035,0.999955625236915,"NSL1","25936"
"128387",92.803658401817,-0.0830452284438628,0.196988146350776,-0.421574749457181,0.673335440129407,0.999955625236915,"TATDN3","128387"
"642946",9.22926285104171,0.153502304337543,0.62768904332217,0.244551511565506,0.806803712253984,0.999955625236915,"FLVCR1-DT","642946"
"28982",202.031317544366,-0.191794048316699,0.159266658755161,-1.20423225938043,0.228499820686419,0.999955625236915,"FLVCR1","28982"
"79805",81.8899815472385,-0.268530899254439,0.217667366341739,-1.23367551033279,0.217323843031866,0.999955625236915,"VASH2","79805"
"90806",704.019384412415,0.031394163091425,0.13816455434229,0.227222989578419,0.820250352086294,0.999955625236915,"ANGEL2","90806"
"26750",669.251338518861,0.0400003444856571,0.139021461356792,0.287727837812021,0.773555079215881,0.999955625236915,"RPS6KC1","26750"
"100505832",6.47783697911351,0.211742824351351,0.709168841159507,0.298578860296721,0.765261397103336,0.999955625236915,"PROX1-AS1","100505832"
"5629",63.5946112833579,-0.444308385684424,0.303251343727153,-1.46514894286564,0.142880286002608,0.999955625236915,"PROX1","5629"
"56950",1330.81994149318,-0.0483733014760383,0.120756231733572,-0.400586377875436,0.688724676525479,0.999955625236915,"SMYD2","56950"
"5784",3278.93889467174,0.049217913135109,0.128450685743871,0.383165826247506,0.701596814672547,0.999955625236915,"PTPN14","5784"
"1063",3999.61552544801,0.111958879739991,0.154855689052333,0.72298848318162,0.469686959834328,0.999955625236915,"CENPF","1063"
"3776",65.5810899912,0.138938432705701,0.299709897790162,0.463576390803674,0.642951272525502,0.999955625236915,"KCNK2","3776"
"51133",1569.9583733265,0.185372575068731,0.115977924402255,1.5983436160298,0.109966525563473,0.999955625236915,"KCTD3","51133"
"7399",7.29841234547458,-0.234629134846204,0.655454641355252,-0.357963953632356,0.720370289322269,0.999955625236915,"USH2A","7399"
"55105",361.792329038435,0.118480249649724,0.130863804091234,0.905370667408719,0.36526904999166,0.999955625236915,"GPATCH2","55105"
"128153",23.5183554774413,-0.270531735410713,0.363042491401636,-0.745179260880022,0.456163358526658,0.999955625236915,"SPATA17","128153"
"51018",782.530004051642,-0.135862068991755,0.110149899437287,-1.23342889721935,0.217415789256863,0.999955625236915,"RRP15","51018"
"7042",151.634279897647,-0.0219628994739436,0.266924192155718,-0.0822814121738765,0.934422935230523,0.999955625236915,"TGFB2","7042"
"127018",225.759240539781,-0.156594979051854,0.144814009743521,-1.08135241423947,0.279540380440255,0.999955625236915,"LYPLAL1","127018"
"2058",2639.50918290296,0.0943227069285224,0.142203866544327,0.663292139803529,0.507143469694947,0.999955625236915,"EPRS1","2058"
"10380",991.881807291209,-0.0626421864146291,0.115404720652569,-0.542804367623888,0.587264505725124,0.999955625236915,"BPNT1","10380"
"55699",3139.21184700829,-0.0317582627449574,0.121279851599135,-0.261859347007841,0.793429882606864,0.999955625236915,"IARS2","55699"
"25782",1068.96949395762,-0.0524517523272829,0.129049522247644,-0.406446699017057,0.684414412955414,0.999955625236915,"RAB3GAP2","25782"
"6791",21.1422100343852,0.0968376623456767,0.406391209371253,0.238286803731554,0.811658655710189,0.999955625236915,"AURKAP1","6791"
"4139",208.866845805218,0.133749443359122,0.16423021120866,0.814402188091865,0.415414585551039,0.999955625236915,"MARK1","4139"
"54996",235.133145207517,0.13556862295969,0.156450503970321,0.86652723717277,0.386201096432774,0.999955625236915,"MTARC2","54996"
"64757",146.238564417312,-0.345537495309426,0.20165291610411,-1.71352590374161,0.0866158320021544,0.965960368486009,"MTARC1","64757"
"3142",65.8666884463398,0.250662376315007,0.246299903919597,1.01771203449935,0.308814826395035,0.999955625236915,"HLX","3142"
"11221",310.818375014575,0.141374652758397,0.141720474705458,0.99755983073173,0.318492847709856,0.999955625236915,"DUSP10","11221"
"79802",9.52268166499995,-0.293737507621487,0.721506525606457,-0.407116910515242,0.683922123806505,0.999955625236915,"HHIPL2","79802"
"9015",277.785097997919,-0.129431808458514,0.151307592614951,-0.85542176847591,0.392317696716331,0.999955625236915,"TAF1A","9015"
"100506161",12.2823928786915,-0.238459160162868,0.506646231783129,-0.47066206201439,0.637882080548364,0.999955625236915,"TAF1A-AS1","100506161"
"375056",1039.77242036728,0.0531527870052608,0.152395471239817,0.348781932775527,0.727253028244922,0.999955625236915,"MIA3","375056"
"64853",1505.17770538521,0.144639755626587,0.137030368485042,1.05553066247775,0.29118269359938,0.999955625236915,"AIDA","64853"
"148362",1018.35316101285,-0.199516976570944,0.1410206584079,-1.41480672990367,0.157125170374395,0.999955625236915,"BROX","148362"
"84976",146.452766684291,0.0409885158424973,0.192845642820378,0.212545719172277,0.831681313723957,0.999955625236915,"DISP1","84976"
"7100",40.1928129823819,0.222089889056647,0.333673875223879,0.665589683662336,0.50567340218219,0.999955625236915,"TLR5","7100"
"55061",35.8613471633846,0.3414318910525,0.303167589396809,1.1262150143814,0.260074519779626,0.999955625236915,"SUSD4","55061"
"824",12006.2677057308,0.0233199062122739,0.0995411942045848,0.234273924465332,0.81477232794896,0.999955625236915,"CAPN2","824"
"7159",1462.20809994999,0.201495107495711,0.155279719656777,1.29762668261564,0.194415648648466,0.999955625236915,"TP53BP2","7159"
"105369195",128.679967503589,0.0382843733169454,0.240541458541409,0.159159146822728,0.873543489624111,0.999955625236915,NA,"105369195"
"441124",9.70885450096327,0.38597274627748,0.634285254220666,0.608516032351591,0.542845276005922,0.999955625236915,"GTF2IP20","441124"
"23219",1664.96710085973,-0.0841031096338118,0.138602233306439,-0.606794765333009,0.543987122502588,0.999955625236915,"FBXO28","23219"
"8560",1737.18557472456,0.083424938432794,0.130771792289675,0.637942915456859,0.523510840286831,0.999955625236915,"DEGS1","8560"
"4931",688.198913030962,0.21854257393121,0.129031553588727,1.69371419511687,0.0903196057390663,0.984410054248697,"NVL","4931"
"29097",1353.85878585678,0.118107769188855,0.124911933746268,0.945528306596916,0.344389226442154,0.999955625236915,"CNIH4","29097"
"80232",2522.1663190893,-0.0568397243004532,0.101667935831971,-0.559072276183451,0.576112394612904,0.999955625236915,"WDR26","80232"
"149111",505.552151165798,-0.0947509473483244,0.12874173616436,-0.735976926917928,0.461744739549652,0.999955625236915,"CNIH3","149111"
"127602",246.701714091357,0.0904609039756594,0.195781246451412,0.46205091455534,0.644044809078286,0.999955625236915,"DNAH14","127602"
"3930",1516.33679258009,0.119074103248077,0.115814159571041,1.02814805796727,0.303880187321677,0.999955625236915,"LBR","3930"
"55740",1209.07600990967,0.136763890623458,0.129991662151131,1.05209740655868,0.292754861901089,0.999955625236915,"ENAH","55740"
"6726",3502.06305022397,-0.0240334885977664,0.0924282000952563,-0.260023332413674,0.794845775803238,0.999955625236915,"SRP9","6726"
"2052",372.606729368611,-0.173979632559926,0.147731834611985,-1.177671914905,0.238927427610394,0.999955625236915,"EPHX1","2052"
"9725",704.771417683217,-0.0402617152602763,0.125756228647194,-0.320156827963007,0.748849448366253,0.999955625236915,"TMEM63A","9725"
"10637",27.6574164623499,0.275035131311263,0.410147978646639,0.670575367014591,0.502491079226575,0.999955625236915,"LEFTY1","10637"
"29920",1764.62810807911,0.0923745114669449,0.149040417921745,0.619795037849712,0.53539273601615,0.999955625236915,"PYCR2","29920"
"163859",657.107634836028,-0.0300800139461859,0.141079890064821,-0.21321262677739,0.831161119956563,0.999955625236915,"SDE2","163859"
"3020",2405.37197992269,-0.1800942204568,0.129675458582107,-1.38880727645754,0.164891362005757,0.999955625236915,"H3-3A","3020"
"64746",1166.43548158914,0.0242385617180115,0.131967360947428,0.183670883042569,0.854271652239703,0.999955625236915,"ACBD3","64746"
"286826",281.052798556683,-0.050332868957347,0.142879238192578,-0.352275597169034,0.724631587292039,0.999955625236915,"LIN9","286826"
"142",3441.31154329643,0.0389805163409505,0.134486293859711,0.289847502092763,0.771932905524586,0.999955625236915,"PARP1","142"
"3707",253.786853223133,0.0659557766953848,0.153055481893251,0.430927242066285,0.666521274635524,0.999955625236915,"ITPKB","3707"
"5664",453.035603596564,0.0869946463582333,0.158041151076426,0.550455661488851,0.58200688013159,0.999955625236915,"PSEN2","5664"
"56997",612.279847298562,-0.0548184463010051,0.135800593204445,-0.403668680728639,0.686456373382583,0.999955625236915,"COQ8A","56997"
"105379282",16.7276189717575,0.135769775191586,0.43907455926207,0.309218041281571,0.757155671000151,0.999955625236915,NA,"105379282"
"8476",1750.77898570894,-0.104310415054845,0.161628356597481,-0.645371995674124,0.518686146796943,0.999955625236915,"CDC42BPA","8476"
"339500",157.34189940516,-0.196616151822611,0.176315662222452,-1.11513718829214,0.264791637471535,0.999955625236915,"ZNF678","339500"
"100130093",15.4576428291508,-0.372883580410336,0.480976135212057,-0.775264203588679,0.438183556947668,0.999955625236915,NA,"100130093"
"65094",152.667477043873,0.285670865297322,0.250603105146677,1.13993346223751,0.254314022845468,0.999955625236915,"JMJD4","65094"
"116841",581.203193454071,-0.00357656643132728,0.120276048899873,-0.029736314619918,0.976277349840373,0.999955625236915,"SNAP47","116841"
"7483",279.767088497616,0.524535019561697,0.20245178383967,2.59091330100158,0.00957216034726351,0.370382326338768,"WNT9A","7483"
"375",6966.02297157068,0.0401263898977067,0.0996011322668929,0.402870820686891,0.687043258198179,0.999955625236915,"ARF1","375"
"79169",636.487601569666,0.413672345255411,0.208290539117758,1.98603521315742,0.0470294140758461,0.792796491850583,"C1orf35","79169"
"128308",630.456529685302,0.1880043654831,0.174606533593049,1.07673156103813,0.28160020816733,0.999955625236915,"MRPL55","128308"
"2987",2914.87030970063,0.135204000978394,0.166657383296696,0.811269193742792,0.417211097154833,0.999955625236915,"GUK1","2987"
"57165",16.1386956699791,0.424634789742172,0.518928951463556,0.818290805599797,0.41319115491693,0.999955625236915,"GJC2","57165"
